CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,PRODUCTO,DAY,MONTH,YEAR,MONTH_YEAR,DAY_MONTH_YEAR,MONTH_NAME,TIPOCOMPRA_Compra menor,TIPOCOMPRA_Concurso,TGL_ALMACENABLE,TGL_TRANSITO,REGION,HOSPITAL,DEPARTMENT,PUR_CLUSTER,HOSP_CLUSTER
7,20194/19,45,200,100,539.0055,1078.011,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,1,19,119,9119,1-January,0,1,1,0,0,10,1,2,1
11,19034/19,34,1280,640,60.69888,121.39776,APÓSITO ABSORBENTE C/ ADHESIVO-22,9,1,19,119,9119,1-January,0,1,1,0,0,0,2,2,1
11,19613/19,34,3840,640,60.69888,364.19328,APÓSITO ABSORBENTE C/ ADHESIVO-22,9,1,19,119,9119,1-January,0,1,1,0,0,18,1,0,1
12,19034/19,35,480,480,83.96784,83.96784,APÓSITO ABSORBENTE C/ ADHESIVO-23,9,1,19,119,9119,1-January,0,1,1,0,0,0,2,2,1
12,19181/19,35,480,480,83.96784,83.96784,APÓSITO ABSORBENTE C/ ADHESIVO-23,9,1,19,119,9119,1-January,0,1,1,0,0,4,1,2,1
17,19419/19,54,160,10,16.5,264.0,APOSITO DE ESPUMA POLIURETANO-8,9,1,19,119,9119,1-January,0,1,1,0,0,10,1,2,1
17,19623/19,54,110,10,16.5,181.5,APOSITO DE ESPUMA POLIURETANO-8,9,1,19,119,9119,1-January,0,1,1,0,0,18,1,2,1
27,20443/19,47,500,10,20.9,1045.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9,1,19,119,9119,1-January,1,0,1,0,0,13,1,1,1
32,19619/19,66,170,10,61.40211,1043.83587,APOSITO C/ CARBON Y PLATA-4,9,1,19,119,9119,1-January,0,1,1,0,0,18,1,2,1
0,29592/20,39,2,1,9.9,19.8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9,1,20,120,9120,1-January,1,0,0,1,0,11,112,3,0
1,29563/20,38,100,10,102.802,1028.02,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,1,20,120,9120,1-January,1,0,1,0,0,0,2,1,1
5,29617/20,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,9,1,20,120,9120,1-January,1,0,0,1,0,11,112,3,0
31,31499/20,17,130,5,12.65,328.9,APOSITO DE HIDROCOLOIDE-7,9,1,20,120,9120,1-January,0,1,1,0,0,18,1,2,1
41,30956/20,43,5,5,324.148,324.148,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,1,20,120,9120,1-January,1,0,0,1,0,11,113,3,0
41,30486/20,43,5,5,324.148,324.148,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,1,20,120,9120,1-January,1,0,0,1,0,11,113,3,0
41,30746/20,43,5,5,324.148,324.148,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,1,20,120,9120,1-January,1,0,0,1,0,11,113,3,0
42,30405/20,42,5,5,342.166,342.166,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,1,20,120,9120,1-January,1,0,0,1,0,11,113,3,0
42,30956/20,42,5,5,342.166,342.166,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,1,20,120,9120,1-January,1,0,0,1,0,11,113,3,0
42,30746/20,42,5,5,342.166,342.166,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,1,20,120,9120,1-January,1,0,0,1,0,11,113,3,0
43,29647/20,65,5,5,510.4,510.4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,9,1,20,120,9120,1-January,1,0,0,1,0,11,112,3,0
6,29572/20,46,100,10,42.9,429.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,9,1,20,120,9120,1-January,1,0,1,0,0,0,2,1,1
9,29575/20,12,1200,400,44.0,132.0,APÓSITO TRANSPARENTE ADHESIVO-24,9,1,20,120,9120,1-January,1,0,1,0,0,0,2,1,1
27,31569/20,47,120,10,20.9,250.8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9,1,20,120,9120,1-January,1,0,1,0,0,10,1,1,1
33,29614/20,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,9,1,20,120,9120,1-January,1,0,0,1,0,12,141,3,0
33,29616/20,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,9,1,20,120,9120,1-January,1,0,0,1,0,12,135,3,0
37,29681/20,16,20,10,62.7,125.4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,9,1,20,120,9120,1-January,1,0,0,1,0,11,112,3,0
38,29730/20,41,3,3,1211.408,1211.408,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,9,1,20,120,9120,1-January,1,0,0,1,0,4,165,3,0
1,16028/23,38,240,10,134.431,3226.344,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,1,23,123,9123,1-January,1,0,1,0,0,10,1,1,1
1,16033/23,38,50,10,134.431,672.155,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,1,23,123,9123,1-January,1,0,1,0,0,4,1,1,1
4,17386/23,22,330,30,198.002475,2178.027225,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,9,1,23,123,9123,1-January,0,1,1,0,0,10,1,2,1
5,17155/23,40,120,5,12.1,290.4,APOSITO DE HIDROFIBRA  / CINTA-18,9,1,23,123,9123,1-January,1,0,0,1,0,14,12,3,0
7,16192/23,45,80,5,26.399925,422.3988,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,1,23,123,9123,1-January,1,0,1,0,0,4,1,1,1
23,16134/23,27,205,5,5.6529,231.7689,APOSITO DE HIDROCOLOIDE-3,9,1,23,123,9123,1-January,0,1,1,0,0,10,1,2,1
38,16665/23,59,10,5,2458.5,4917.0,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,9,1,23,123,9123,1-January,1,0,0,1,0,11,153,3,0
43,13085/23,65,5,5,510.4,510.4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,9,1,23,123,9123,1-January,1,0,0,1,0,11,112,3,0
7,13627/23,45,200,100,527.9985,1055.997,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,1,23,123,9123,1-January,1,0,1,0,0,7,3,1,1
11,16650/23,34,1280,640,73.92,147.84,APÓSITO ABSORBENTE C/ ADHESIVO-22,9,1,23,123,9123,1-January,1,0,1,0,0,0,2,1,1
14,16214/23,19,300,300,766.128,766.128,APOSITO C/ CARBON Y PLATA-6,9,1,23,123,9123,1-January,0,1,1,0,0,10,1,2,1
17,13624/23,31,500,10,13.959,697.95,APOSITO DE ESPUMA POLIURETANO-8,9,1,23,123,9123,1-January,0,1,1,0,0,7,3,2,1
20,16119/23,30,216,3,0.989571,71.249112,APOSITO DE HIDROCOLOIDE-9,9,1,23,123,9123,1-January,0,1,1,0,0,18,1,2,1
27,16199/23,47,500,10,18.59,929.5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9,1,23,123,9123,1-January,1,0,1,0,0,10,1,1,1
33,16736/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,9,1,23,123,9123,1-January,1,0,0,1,0,12,143,3,0
33,16679/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,9,1,23,123,9123,1-January,1,0,0,1,0,12,154,3,0
36,17244/23,15,100,10,47.19,471.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,9,1,23,123,9123,1-January,1,0,1,0,0,0,2,1,1
36,17259/23,15,100,10,47.19,471.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,9,1,23,123,9123,1-January,1,0,1,0,0,10,1,1,1
37,17154/23,16,100,10,62.59,625.9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,9,1,23,123,9123,1-January,1,0,0,1,0,14,12,3,0
44,13089/23,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,9,1,23,123,9123,1-January,1,0,0,1,0,11,151,3,0
5,94474/15,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,9,2,15,215,9215,2-February,1,0,0,1,0,4,111,3,0
7,95254/15,45,210,5,29.15,1224.3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,2,15,215,9215,2-February,1,0,1,0,0,6,1,1,1
17,95377/15,54,80,10,26.4,211.2,APOSITO DE ESPUMA POLIURETANO-8,9,2,15,215,9215,2-February,1,0,1,0,0,6,1,1,1
24,94274/16,24,600,10,6.677003,400.62018,APOSITO DE HIDROCOLOIDE-6,9,2,16,216,9216,2-February,1,0,1,0,0,10,1,1,1
7,110187/17,45,200,100,539.0055,1078.011,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,2,17,217,9217,2-February,0,1,1,0,0,6,1,2,1
21,110410/17,21,1000,1000,10.461204,10.461204,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,9,2,17,217,9217,2-February,1,0,1,0,0,18,1,1,1
26,110427/17,10,130,10,35.189001,457.457013,APOSITO MALLADO C/ PARAFINA-39,9,2,17,217,9217,2-February,0,1,1,0,0,6,1,2,1
4,121608/18,22,50,50,354.754125,354.754125,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,9,2,18,218,9218,2-February,0,1,1,0,0,0,2,2,1
5,121774/18,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,9,2,18,218,9218,2-February,1,0,0,1,0,4,70,3,0
15,121181/18,37,300,5,5.24537,314.7222,HIDROGEL-37,9,2,18,218,9218,2-February,1,0,1,0,0,13,1,1,1
7,121232/18,45,100,100,539.0055,539.0055,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,2,18,218,9218,2-February,0,1,1,0,0,0,2,2,1
11,121334/18,34,3840,640,60.69888,364.19328,APÓSITO ABSORBENTE C/ ADHESIVO-22,9,2,18,218,9218,2-February,0,1,1,0,0,18,1,0,1
16,121608/18,23,70,70,231.00462,231.00462,APOSITO MALLADO C/ SILICONA-0,9,2,18,218,9218,2-February,0,1,1,0,0,0,2,2,1
18,121488/18,9,80,10,17.259,138.072,APOSITO MALLADO C/ PARAFINA-38,9,2,18,218,9218,2-February,0,1,1,0,0,0,2,2,1
27,121230/18,47,240,10,20.9,501.6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9,2,18,218,9218,2-February,1,0,1,0,0,0,2,1,1
29,121644/18,57,300,100,20.37037,61.11111,APOSITO ABSORBENTE S/ ADHESIVO-25,9,2,18,218,9218,2-February,1,0,1,0,0,10,1,1,1
30,121490/18,14,20,10,132.0,264.0,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,9,2,18,218,9218,2-February,1,0,1,0,0,18,1,1,1
0,144194/21,39,2,1,9.9,19.8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9,2,21,221,9221,2-February,1,0,0,1,0,11,67,3,0
1,143607/21,38,150,10,102.802,1542.03,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,2,21,221,9221,2-February,1,0,1,0,0,10,1,1,1
1,143609/21,38,40,10,102.802,411.208,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,2,21,221,9221,2-February,1,0,1,0,0,4,1,1,1
40,144219/21,68,5,5,577.5,577.5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,9,2,21,221,9221,2-February,1,0,0,1,0,11,112,3,0
41,142181/21,43,20,5,324.148,1296.592,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,2,21,221,9221,2-February,1,0,0,1,0,18,108,3,0
42,142181/21,42,15,5,342.166,1026.498,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,2,21,221,9221,2-February,1,0,0,1,0,18,108,3,0
8,144044/21,52,400,50,13.749996,109.999968,APÓSITO TRANSPARENTE ADHESIVO-20,9,2,21,221,9221,2-February,0,1,1,0,0,4,1,2,1
11,142688/21,3,1800,300,27.588,165.528,APÓSITO ABSORBENTE C/ ADHESIVO-22,9,2,21,221,9221,2-February,0,1,1,0,0,0,2,2,1
29,144036/21,57,200,100,20.37037,40.74074,APOSITO ABSORBENTE S/ ADHESIVO-25,9,2,21,221,9221,2-February,1,0,1,0,0,10,1,1,1
33,144221/21,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,9,2,21,221,9221,2-February,1,0,0,1,0,12,154,3,0
35,142693/21,28,100,10,20.899808,208.99808,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,9,2,21,221,9221,2-February,0,1,1,0,0,0,2,2,1
38,142181/21,41,3,3,1211.408,1211.408,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,9,2,21,221,9221,2-February,1,0,0,1,0,18,108,3,0
1,155062/22,38,60,10,107.25,643.5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,2,22,222,9222,2-February,1,0,1,0,0,7,3,1,1
4,153358/22,22,600,50,330.004125,3960.0495,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,9,2,22,222,9222,2-February,0,1,1,0,0,10,1,2,1
5,153383/22,40,30,5,12.1,72.6,APOSITO DE HIDROFIBRA  / CINTA-18,9,2,22,222,9222,2-February,1,0,0,1,0,3,186,3,0
7,155566/22,45,120,5,26.399925,633.5982,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,2,22,222,9222,2-February,0,1,1,0,0,7,3,2,1
41,152494/22,43,10,5,324.148,648.296,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,2,22,222,9222,2-February,1,0,0,1,0,18,108,3,0
41,155035/22,43,10,5,324.148,648.296,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,2,22,222,9222,2-February,1,0,0,1,0,18,104,3,0
41,155177/22,43,20,5,324.148,1296.592,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,2,22,222,9222,2-February,1,0,0,1,0,18,105,3,0
42,155035/22,42,5,5,342.166,342.166,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,2,22,222,9222,2-February,1,0,0,1,0,18,104,3,0
15,156262/22,58,100,10,7.7055,77.055,HIDROGEL-37,9,2,22,222,9222,2-February,0,1,1,0,0,4,1,2,1
17,155525/22,31,120,10,13.959,167.508,APOSITO DE ESPUMA POLIURETANO-8,9,2,22,222,9222,2-February,0,1,1,0,0,4,1,2,1
34,155526/22,29,50,10,27.280155,136.400775,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,9,2,22,222,9222,2-February,0,1,1,0,0,18,1,2,1
36,156149/22,15,50,10,47.19,235.95,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,9,2,22,222,9222,2-February,0,1,1,0,0,4,1,2,1
36,156588/22,15,140,10,47.19,660.66,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,9,2,22,222,9222,2-February,0,1,1,0,0,10,1,2,1
38,152494/22,41,3,3,1211.408,1211.408,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,9,2,22,222,9222,2-February,1,0,0,1,0,18,108,3,0
1,159453/23,38,230,10,134.431,3091.913,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,2,23,223,9223,2-February,1,0,1,0,0,10,1,1,1
4,160473/23,22,570,30,198.002475,3762.047025,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,9,2,23,223,9223,2-February,0,1,1,0,0,10,1,2,1
5,160931/23,40,5,5,12.1,12.1,APOSITO DE HIDROFIBRA  / CINTA-18,9,2,23,223,9223,2-February,1,0,0,1,0,10,116,3,0
5,159418/23,40,50,5,12.1,121.0,APOSITO DE HIDROFIBRA  / CINTA-18,9,2,23,223,9223,2-February,1,0,0,1,0,18,178,3,0
42,157160/23,42,10,5,461.31,922.62,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,2,23,223,9223,2-February,1,0,0,1,0,12,123,3,0
42,158654/23,62,10,5,440.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,2,23,223,9223,2-February,1,0,0,1,0,1,111,3,0
6,159560/23,46,350,10,42.349958,1482.24853,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,9,2,23,223,9223,2-February,1,0,1,0,0,10,1,1,1
18,160155/23,9,210,10,15.345,322.245,APOSITO MALLADO C/ PARAFINA-38,9,2,23,223,9223,2-February,1,0,1,0,0,10,1,1,1
18,160176/23,9,340,10,15.345,521.73,APOSITO MALLADO C/ PARAFINA-38,9,2,23,223,9223,2-February,1,0,1,0,0,18,1,1,1
26,160155/23,10,380,10,34.98,1329.24,APOSITO MALLADO C/ PARAFINA-39,9,2,23,223,9223,2-February,1,0,1,0,0,10,1,1,1
27,159560/23,47,500,10,18.59,929.5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9,2,23,223,9223,2-February,1,0,1,0,0,10,1,1,1
27,159557/23,47,3000,10,18.59,5577.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9,2,23,223,9223,2-February,1,0,1,0,0,13,1,0,1
32,160149/23,66,360,10,57.199643,2059.187148,APOSITO C/ CARBON Y PLATA-4,9,2,23,223,9223,2-February,0,1,1,0,0,10,1,2,1
33,160829/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,9,2,23,223,9223,2-February,1,0,0,1,0,13,183,3,0
34,159549/23,29,350,10,27.280155,954.805425,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,9,2,23,223,9223,2-February,0,1,1,0,0,10,1,2,1
34,159553/23,29,90,10,27.280155,245.521395,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,9,2,23,223,9223,2-February,0,1,1,0,0,18,1,2,1
35,159549/23,28,20,10,20.899808,41.799616,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,9,2,23,223,9223,2-February,0,1,1,0,0,10,1,2,1
45,157155/23,56,2,1,165.0,330.0,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,9,2,23,223,9223,2-February,1,0,0,1,0,11,113,3,0
46,157155/23,55,2,1,154.0,308.0,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,9,2,23,223,9223,2-February,1,0,0,1,0,11,113,3,0
1,184287/15,38,30,10,102.803729,308.411187,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,3,15,315,9315,3-March,1,0,1,0,0,4,1,1,1
4,184419/15,22,400,50,447.41729,3579.33832,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,9,3,15,315,9315,3-March,1,0,1,0,0,18,1,1,1
5,183692/15,40,20,5,12.1,48.4,APOSITO DE HIDROFIBRA  / CINTA-18,9,3,15,315,9315,3-March,1,0,0,1,0,4,111,3,0
5,183681/15,40,30,5,12.1,72.6,APOSITO DE HIDROFIBRA  / CINTA-18,9,3,15,315,9315,3-March,1,0,0,1,0,11,153,3,0
5,183695/15,40,40,5,12.1,96.8,APOSITO DE HIDROFIBRA  / CINTA-18,9,3,15,315,9315,3-March,1,0,0,1,0,12,125,3,0
31,184331/15,17,200,5,14.85,594.0,APOSITO DE HIDROCOLOIDE-7,9,3,15,315,9315,3-March,1,0,1,0,0,0,2,1,1
9,184246/15,12,800,400,58.8,117.6,APÓSITO TRANSPARENTE ADHESIVO-24,9,3,15,315,9315,3-March,1,0,1,0,0,0,2,1,1
11,184366/15,34,640,640,68.288,68.288,APÓSITO ABSORBENTE C/ ADHESIVO-22,9,3,15,315,9315,3-March,1,0,1,0,0,13,1,1,1
16,184419/15,23,420,70,493.416,2960.496,APOSITO MALLADO C/ SILICONA-0,9,3,15,315,9315,3-March,1,0,1,0,0,18,1,1,1
4,169994/16,22,350,50,441.639,3091.473,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,9,3,16,316,9316,3-March,1,0,1,0,0,18,1,1,1
7,169825/16,45,200,5,29.15,1166.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,3,16,316,9316,3-March,1,0,1,0,0,0,2,1,1
16,169994/16,23,420,70,493.416,2960.496,APOSITO MALLADO C/ SILICONA-0,9,3,16,316,9316,3-March,1,0,1,0,0,18,1,1,1
27,169825/16,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9,3,16,316,9316,3-March,1,0,1,0,0,0,2,1,1
0,185219/17,39,5,1,9.9,49.5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9,3,17,317,9317,3-March,1,0,0,1,0,18,172,3,0
1,184314/17,38,30,10,102.802,308.406,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,3,17,317,9317,3-March,0,1,1,0,0,4,1,2,1
11,184928/17,34,640,640,68.288,68.288,APÓSITO ABSORBENTE C/ ADHESIVO-22,9,3,17,317,9317,3-March,1,0,1,0,0,4,1,1,1
18,185290/17,9,100,10,17.259,172.59,APOSITO MALLADO C/ PARAFINA-38,9,3,17,317,9317,3-March,0,1,1,0,0,0,2,2,1
18,185294/17,9,360,10,17.259,621.324,APOSITO MALLADO C/ PARAFINA-38,9,3,17,317,9317,3-March,0,1,1,0,0,6,1,2,1
31,184607/17,17,100,50,126.5,253.0,APOSITO DE HIDROCOLOIDE-7,9,3,17,317,9317,3-March,0,1,1,0,0,10,1,2,1
0,230938/20,39,5,1,9.9,49.5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9,3,20,320,9320,3-March,1,0,0,1,0,10,127,3,0
1,230313/20,38,80,10,102.802,822.416,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,3,20,320,9320,3-March,1,0,1,0,0,18,1,1,1
38,231067/20,33,20,5,2458.5,9834.0,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,9,3,20,320,9320,3-March,1,0,0,1,0,11,153,3,0
8,230261/20,13,400,200,61.6,123.2,APÓSITO TRANSPARENTE ADHESIVO-20,9,3,20,320,9320,3-March,1,0,1,0,0,4,1,1,1
16,231092/20,23,350,70,231.00462,1155.0231,APOSITO MALLADO C/ SILICONA-0,9,3,20,320,9320,3-March,1,0,1,0,0,10,1,1,1
20,230525/20,30,90,3,1.28271,38.4813,APOSITO DE HIDROCOLOIDE-9,9,3,20,320,9320,3-March,1,0,1,0,0,4,1,1,1
24,231875/20,26,600,10,5.3416,320.496,APOSITO DE HIDROCOLOIDE-6,9,3,20,320,9320,3-March,0,1,1,0,0,10,1,2,1
36,230957/20,15,110,10,47.3,520.3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,9,3,20,320,9320,3-March,1,0,1,0,0,10,1,1,1
1,243191/21,38,100,10,102.802,1028.02,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,3,21,321,9321,3-March,1,0,1,0,0,0,2,1,1
4,243336/21,22,450,50,330.004125,2970.037125,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,9,3,21,321,9321,3-March,0,1,1,0,0,10,1,2,1
5,241572/21,40,5,5,12.1,12.1,APOSITO DE HIDROFIBRA  / CINTA-18,9,3,21,321,9321,3-March,1,0,0,1,0,11,113,3,0
7,242853/21,45,210,5,26.399925,1108.79685,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
23,242782/21,27,55,5,5.6529,62.1819,APOSITO DE HIDROCOLOIDE-3,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
41,241897/21,43,10,5,324.148,648.296,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,9,3,21,321,9321,3-March,1,0,0,1,0,18,108,3,0
42,241897/21,42,10,5,342.166,684.332,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,3,21,321,9321,3-March,1,0,0,1,0,18,108,3,0
6,242862/21,46,170,10,42.349958,719.949286,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,9,3,21,321,9321,3-March,0,1,1,0,0,10,1,2,1
12,242918/21,4,1800,300,49.302,295.812,APÓSITO ABSORBENTE C/ ADHESIVO-23,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
15,243444/21,58,300,10,7.7055,231.165,HIDROGEL-37,9,3,21,321,9321,3-March,0,1,1,0,0,13,1,2,1
17,242782/21,31,110,10,13.959,153.549,APOSITO DE ESPUMA POLIURETANO-8,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
18,243283/21,9,290,10,15.345,445.005,APOSITO MALLADO C/ PARAFINA-38,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
25,243283/21,11,60,10,53.68,322.08,APOSITO DE FIBRAS DE POLIACRILATO-3,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
26,243283/21,10,200,10,34.98,699.6,APOSITO MALLADO C/ PARAFINA-39,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
32,243180/21,66,150,10,57.199643,857.994645,APOSITO C/ CARBON Y PLATA-4,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
34,242782/21,29,100,10,27.280155,272.80155,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
36,243283/21,15,90,10,47.19,424.71,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,9,3,21,321,9321,3-March,0,1,1,0,0,18,1,2,1
1,264694/22,38,100,10,107.25,1072.5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,9,3,22,322,9322,3-March,1,0,1,0,0,0,2,1,1
42,263689/22,62,10,5,440.0,880.0,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,9,3,22,322,9322,3-March,1,0,0,1,0,1,150,3,0
6,265942/22,46,310,10,42.349958,1312.848698,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,9,3,22,322,9322,3-March,0,1,1,0,0,10,1,2,1
7,264803/22,45,1000,100,527.9985,5279.985,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,9,3,22,322,9322,3-March,0,1,1,0,0,13,1,2,1
18,265429/22,9,130,10,15.345,199.485,APOSITO MALLADO C/ PARAFINA-38,9,3,22,322,9322,3-March,0,1,1,0,0,10,1,2,1
25,265429/22,11,110,10,53.68,590.48,APOSITO DE FIBRAS DE POLIACRILATO-3,9,3,22,322,9322,3-March,0,1,1,0,0,10,1,2,1
